Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dave Zeller,CIN,2,5.0,2,1,2,.500,-,-,-,0,0,.000,-,-,1,1,-,-,-,0,NBA 1961-1962 Playoffs Players Statistic
Wayne Yates,LAL,4,12.0,7,3,8,.375,-,-,-,1,2,.500,-,-,5,1,-,-,-,2,NBA 1961-1962 Playoffs Players Statistic
Bob Wiesenhahn,CIN,2,6.0,3,1,4,.250,-,-,-,1,1,1.000,-,-,2,0,-,-,-,0,NBA 1961-1962 Playoffs Players Statistic
Jerry West,LAL,13,557.0,409,144,310,.465,-,-,-,121,150,.807,-,-,88,57,-,-,-,38,NBA 1961-1962 Playoffs Players Statistic
Jack Twyman,CIN,4,149.0,76,34,78,.436,-,-,-,8,8,1.000,-,-,29,12,-,-,-,18,NBA 1961-1962 Playoffs Players Statistic
Adrian Smith,CIN,4,53.0,21,8,19,.421,-,-,-,5,5,1.000,-,-,5,3,-,-,-,2,NBA 1961-1962 Playoffs Players Statistic
Gene Shue,DET,10,369.0,161,62,151,.411,-,-,-,37,48,.771,-,-,30,49,-,-,-,29,NBA 1961-1962 Playoffs Players Statistic
Lee Shaffer,SYR,5,174.0,94,35,99,.354,-,-,-,24,31,.774,-,-,55,7,-,-,-,17,NBA 1961-1962 Playoffs Players Statistic
Frank Selvy,LAL,13,478.0,165,66,152,.434,-,-,-,33,39,.846,-,-,73,65,-,-,-,34,NBA 1961-1962 Playoffs Players Statistic
Ray Scott,DET,10,400.0,173,69,170,.406,-,-,-,35,67,.522,-,-,145,43,-,-,-,39,NBA 1961-1962 Playoffs Players Statistic
Dolph Schayes,SYR,5,95.0,57,24,66,.364,-,-,-,9,13,.692,-,-,35,5,-,-,-,21,NBA 1961-1962 Playoffs Players Statistic
Satch Sanders,BOS,14,439.0,141,56,130,.431,-,-,-,29,36,.806,-,-,115,14,-,-,-,65,NBA 1961-1962 Playoffs Players Statistic
Bill Russell,BOS,14,672.0,314,116,253,.458,-,-,-,82,113,.726,-,-,370,70,-,-,-,49,NBA 1961-1962 Playoffs Players Statistic
Joe Ruklick,PHI,2,8.0,3,1,4,.250,-,-,-,1,2,.500,-,-,4,0,-,-,-,2,NBA 1961-1962 Playoffs Players Statistic
Guy Rodgers,PHI,12,482.0,139,52,145,.359,-,-,-,35,55,.636,-,-,71,88,-,-,-,57,NBA 1961-1962 Playoffs Players Statistic
Oscar Robertson,CIN,4,185.0,115,42,81,.519,-,-,-,31,39,.795,-,-,44,44,-,-,-,18,NBA 1961-1962 Playoffs Players Statistic
Joe Roberts,SYR,4,64.0,26,8,22,.364,-,-,-,10,14,.714,-,-,28,0,-,-,-,9,NBA 1961-1962 Playoffs Players Statistic
