Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Jiff Wilson,CIN,2,3.0,2,1,1,1.000,-,-,-,0,0,.000,-,-,2,1,-,-,-,1,NBA 1964-1965 Playoffs Players Statistic
Lenny Wilkens,STH,4,147.0,64,20,57,.351,-,-,-,24,29,.828,-,-,12,15,-,-,-,14,NBA 1964-1965 Playoffs Players Statistic
Gene Wiley,LAL,11,379.0,77,33,59,.559,-,-,-,11,19,.579,-,-,158,23,-,-,-,41,NBA 1964-1965 Playoffs Players Statistic
Jerry West,LAL,11,470.0,447,155,351,.442,-,-,-,137,154,.890,-,-,63,58,-,-,-,37,NBA 1964-1965 Playoffs Players Statistic
Ben Warley,PHI,2,6.0,0,0,1,.000,-,-,-,0,0,.000,-,-,1,1,-,-,-,1,NBA 1964-1965 Playoffs Players Statistic
Chet Walker,PHI,11,469.0,223,83,173,.480,-,-,-,57,75,.760,-,-,79,18,-,-,-,38,NBA 1964-1965 Playoffs Players Statistic
Chico Vaughn,STH,4,75.0,25,9,29,.310,-,-,-,7,8,.875,-,-,6,10,-,-,-,14,NBA 1964-1965 Playoffs Players Statistic
Jack Twyman,CIN,4,97.0,49,19,48,.396,-,-,-,11,11,1.000,-,-,17,3,-,-,-,16,NBA 1964-1965 Playoffs Players Statistic
John Thompson,BOS,3,21.0,11,2,7,.286,-,-,-,7,7,1.000,-,-,12,1,-,-,-,2,NBA 1964-1965 Playoffs Players Statistic
Tom Thacker,CIN,4,47.0,13,5,13,.385,-,-,-,3,4,.750,-,-,12,3,-,-,-,8,NBA 1964-1965 Playoffs Players Statistic
Adrian Smith,CIN,4,150.0,57,18,48,.375,-,-,-,21,22,.955,-,-,11,21,-,-,-,11,NBA 1964-1965 Playoffs Players Statistic
Paul Silas,STH,4,42.0,11,4,10,.400,-,-,-,3,4,.750,-,-,18,1,-,-,-,6,NBA 1964-1965 Playoffs Players Statistic
Larry Siegfried,BOS,12,163.0,84,30,79,.380,-,-,-,24,28,.857,-,-,25,21,-,-,-,25,NBA 1964-1965 Playoffs Players Statistic
Satch Sanders,BOS,12,365.0,159,64,152,.421,-,-,-,31,43,.721,-,-,102,19,-,-,-,58,NBA 1964-1965 Playoffs Players Statistic
Bill Russell,BOS,12,561.0,198,79,150,.527,-,-,-,40,76,.526,-,-,302,76,-,-,-,43,NBA 1964-1965 Playoffs Players Statistic
Oscar Robertson,CIN,4,195.0,112,38,89,.427,-,-,-,36,39,.923,-,-,19,48,-,-,-,14,NBA 1964-1965 Playoffs Players Statistic
Bob Pettit,STH,4,95.0,46,15,41,.366,-,-,-,16,20,.800,-,-,24,8,-,-,-,10,NBA 1964-1965 Playoffs Players Statistic
Bud Olsen,CIN,4,39.0,17,7,17,.412,-,-,-,3,5,.600,-,-,9,1,-,-,-,8,NBA 1964-1965 Playoffs Players Statistic
Don Ohl,WAS,10,432.0,261,100,208,.481,-,-,-,61,78,.782,-,-,64,27,-,-,-,46,NBA 1964-1965 Playoffs Players Statistic
Don Nelson,LAL,11,212.0,67,24,53,.453,-,-,-,19,25,.760,-,-,59,19,-,-,-,31,NBA 1964-1965 Playoffs Players Statistic
Willie Naulls,BOS,12,180.0,88,39,95,.411,-,-,-,10,15,.667,-,-,51,9,-,-,-,27,NBA 1964-1965 Playoffs Players Statistic
Jeff Mullins,STH,2,11.0,8,4,8,.500,-,-,-,0,0,.000,-,-,6,1,-,-,-,0,NBA 1964-1965 Playoffs Players Statistic
Bill McGill,LAL,5,34.0,11,5,9,.556,-,-,-,1,1,1.000,-,-,9,2,-,-,-,9,NBA 1964-1965 Playoffs Players Statistic
Jerry Lucas,CIN,4,195.0,93,38,75,.507,-,-,-,17,22,.773,-,-,84,9,-,-,-,12,NBA 1964-1965 Playoffs Players Statistic
Kevin Loughery,WAS,10,297.0,140,53,137,.387,-,-,-,34,38,.895,-,-,34,30,-,-,-,36,NBA 1964-1965 Playoffs Players Statistic
Rudy LaRusso,LAL,11,395.0,165,56,137,.409,-,-,-,53,74,.716,-,-,89,29,-,-,-,52,NBA 1964-1965 Playoffs Players Statistic
Jim King,LAL,11,184.0,71,28,63,.444,-,-,-,15,17,.882,-,-,36,24,-,-,-,29,NBA 1964-1965 Playoffs Players Statistic
Red Kerr,PHI,11,181.0,63,24,67,.358,-,-,-,15,21,.714,-,-,38,28,-,-,-,20,NBA 1964-1965 Playoffs Players Statistic
Wali Jones,WAS,10,162.0,73,29,63,.460,-,-,-,15,20,.750,-,-,20,18,-,-,-,28,NBA 1964-1965 Playoffs Players Statistic
Sam Jones,BOS,12,495.0,343,135,294,.459,-,-,-,73,84,.869,-,-,55,30,-,-,-,39,NBA 1964-1965 Playoffs Players Statistic
Larry Jones,PHI,5,25.0,17,5,12,.417,-,-,-,7,11,.636,-,-,4,2,-,-,-,5,NBA 1964-1965 Playoffs Players Statistic
K.C. Jones,BOS,12,396.0,121,43,104,.413,-,-,-,35,45,.778,-,-,39,74,-,-,-,49,NBA 1964-1965 Playoffs Players Statistic
Gus Johnson,WAS,10,377.0,158,62,173,.358,-,-,-,34,46,.739,-,-,111,34,-,-,-,38,NBA 1964-1965 Playoffs Players Statistic
Luke Jackson,PHI,11,321.0,113,44,130,.338,-,-,-,25,32,.781,-,-,79,24,-,-,-,31,NBA 1964-1965 Playoffs Players Statistic
