Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lorenzen Wright,ATL,71,"1,988.0",881,363,811,.448,0,2,.000,155,216,.718,180,355,535,87,42,63,125,232,NBA 2000-2001 Regular_Season Players Statistic
Metta World Peace,CHI,76,"2,363.0",907,327,815,.401,43,148,.291,210,280,.750,59,235,294,228,152,45,159,254,NBA 2000-2001 Regular_Season Players Statistic
Ruben Wolkowyski,SEA,34,305.0,75,25,79,.316,0,2,.000,25,34,.735,12,34,46,3,6,18,12,38,NBA 2000-2001 Regular_Season Players Statistic
David Wingate,SEA,1,9.0,6,3,3,1.000,0,0,.000,0,0,.000,0,0,0,2,0,0,0,1,NBA 2000-2001 Regular_Season Players Statistic
Kevin Willis,DEN,78,"1,830.0",722,304,690,.441,1,6,.167,113,147,.769,177,355,532,50,57,52,87,216,NBA 2000-2001 Regular_Season Players Statistic
Corliss Williamson,DET,69,"1,686.0",801,325,647,.502,0,2,.000,151,237,.637,110,211,321,61,50,21,110,185,NBA 2000-2001 Regular_Season Players Statistic
Walt Williams,HOU,72,"1,583.0",599,202,513,.394,98,248,.395,97,126,.770,31,214,245,97,30,28,73,153,NBA 2000-2001 Regular_Season Players Statistic
Shammond Williams,SEA,69,"1,238.0",467,161,368,.438,61,133,.459,84,96,.875,34,98,132,190,31,4,82,83,NBA 2000-2001 Regular_Season Players Statistic
Scott Williams,MIL,66,"1,272.0",403,171,361,.474,1,4,.250,60,70,.857,97,267,364,35,48,32,41,178,NBA 2000-2001 Regular_Season Players Statistic
Monty Williams,ORL,82,"1,211.0",410,162,364,.445,1,13,.077,85,133,.639,86,157,243,79,29,16,85,136,NBA 2000-2001 Regular_Season Players Statistic
Jerome Williams,TOR,59,"1,182.0",372,136,294,.463,0,3,.000,100,135,.741,133,249,382,45,57,20,63,124,NBA 2000-2001 Regular_Season Players Statistic
Jason Williams,SAC,77,"2,290.0",720,281,690,.407,98,311,.315,60,76,.789,19,166,185,416,94,9,160,114,NBA 2000-2001 Regular_Season Players Statistic
Eric Williams,BOS,81,"1,744.0",535,162,448,.362,46,139,.331,165,231,.714,64,143,207,112,64,13,76,179,NBA 2000-2001 Regular_Season Players Statistic
Alvin Williams,TOR,82,"2,394.0",802,330,767,.430,33,108,.306,109,145,.752,50,162,212,407,123,26,103,171,NBA 2000-2001 Regular_Season Players Statistic
Aaron Williams,NJN,82,"2,336.0",838,297,650,.457,0,2,.000,244,310,.787,211,379,590,88,59,113,132,319,NBA 2000-2001 Regular_Season Players Statistic
Chris Whitney,WAS,59,"1,532.0",558,182,470,.387,93,248,.375,101,113,.894,12,94,106,248,55,3,103,150,NBA 2000-2001 Regular_Season Players Statistic
Jahidi White,WAS,68,"1,609.0",583,203,408,.498,0,1,.000,177,312,.567,178,343,521,20,32,111,136,211,NBA 2000-2001 Regular_Season Players Statistic
Doug West,VAN,15,171.0,28,11,38,.289,0,2,.000,6,7,.857,4,11,15,14,3,4,4,21,NBA 2000-2001 Regular_Season Players Statistic
David Wesley,CHA,82,"3,106.0","1,414",523,"1,239",.422,97,258,.376,271,339,.799,64,160,224,361,128,16,171,220,NBA 2000-2001 Regular_Season Players Statistic
Bonzi Wells,POR,75,"1,995.0",950,387,726,.533,17,50,.340,159,240,.663,120,247,367,208,94,20,169,203,NBA 2000-2001 Regular_Season Players Statistic
Chris Webber,SAC,70,"2,836.0","1,898",786,"1,635",.481,2,28,.071,324,461,.703,179,598,777,294,93,118,195,226,NBA 2000-2001 Regular_Season Players Statistic
Clarence Weatherspoon,CLE,82,"2,774.0",924,347,692,.501,0,0,.000,230,291,.790,223,573,796,103,85,105,112,171,NBA 2000-2001 Regular_Season Players Statistic
Charlie Ward,NYK,61,"1,492.0",433,155,373,.416,67,175,.383,56,70,.800,32,127,159,273,70,10,112,132,NBA 2000-2001 Regular_Season Players Statistic
Zhizhi Wang,DAL,5,38.0,24,8,19,.421,0,2,.000,8,10,.800,1,6,7,0,0,0,1,8,NBA 2000-2001 Regular_Season Players Statistic
Rasheed Wallace,POR,77,"2,940.0","1,477",590,"1,178",.501,52,162,.321,245,320,.766,147,455,602,212,90,135,158,206,NBA 2000-2001 Regular_Season Players Statistic
John Wallace,DET,40,527.0,237,100,236,.424,2,15,.133,35,45,.778,25,58,83,23,13,16,36,72,NBA 2000-2001 Regular_Season Players Statistic
Ben Wallace,DET,80,"2,760.0",511,215,439,.490,1,4,.250,80,238,.336,303,749,"1,052",123,107,186,117,192,NBA 2000-2001 Regular_Season Players Statistic
Samaki Walker,SAS,61,963.0,321,121,252,.480,1,3,.333,78,124,.629,67,176,243,29,10,41,68,103,NBA 2000-2001 Regular_Season Players Statistic
Antoine Walker,BOS,81,"3,396.0","1,892",711,"1,720",.413,221,603,.367,249,348,.716,151,568,719,445,138,49,301,251,NBA 2000-2001 Regular_Season Players Statistic
Jake Voskuhl,CHI,16,143.0,30,11,25,.440,0,0,.000,8,14,.571,12,22,34,5,5,6,12,38,NBA 2000-2001 Regular_Season Players Statistic
Loy Vaught,WAS,51,549.0,168,80,169,.473,0,0,.000,8,10,.800,51,122,173,23,21,7,26,74,NBA 2000-2001 Regular_Season Players Statistic
Jacque Vaughn,UTA,82,"1,620.0",498,170,393,.433,30,78,.385,128,164,.780,18,132,150,323,48,3,129,145,NBA 2000-2001 Regular_Season Players Statistic
David Vanterpool,WAS,22,411.0,122,46,110,.418,0,6,.000,30,50,.600,15,22,37,66,23,3,37,44,NBA 2000-2001 Regular_Season Players Statistic
Keith Van Horn,NJN,49,"1,733.0",831,308,708,.435,65,170,.382,150,186,.806,78,269,347,82,40,20,103,150,NBA 2000-2001 Regular_Season Players Statistic
Nick Van Exel,DEN,71,"2,688.0","1,259",460,"1,112",.414,135,358,.377,204,249,.819,44,197,241,600,61,18,165,109,NBA 2000-2001 Regular_Season Players Statistic
Hedo Turkoglu,SAC,74,"1,245.0",391,138,335,.412,28,86,.326,87,112,.777,49,161,210,69,52,24,55,139,NBA 2000-2001 Regular_Season Players Statistic
Jake Tsakalidis,PHX,57,947.0,256,101,215,.470,0,0,.000,54,91,.593,83,159,242,19,10,55,66,137,NBA 2000-2001 Regular_Season Players Statistic
Gary Trent,DAL,33,319.0,133,57,130,.438,0,1,.000,19,36,.528,39,53,92,10,13,8,22,52,NBA 2000-2001 Regular_Season Players Statistic
Robert Traylor,CLE,70,"1,212.0",402,161,324,.497,0,2,.000,80,141,.567,124,176,300,63,49,76,98,204,NBA 2000-2001 Regular_Season Players Statistic
Otis Thorpe,CHA,49,647.0,138,59,131,.450,0,0,.000,20,24,.833,50,95,145,29,12,7,32,108,NBA 2000-2001 Regular_Season Players Statistic
Tim Thomas,MIL,76,"2,086.0",954,326,758,.430,107,260,.412,195,253,.771,79,234,313,138,78,45,114,194,NBA 2000-2001 Regular_Season Players Statistic
Kurt Thomas,NYK,77,"2,125.0",800,314,614,.511,1,3,.333,171,210,.814,172,343,515,63,61,69,99,287,NBA 2000-2001 Regular_Season Players Statistic
Kenny Thomas,HOU,74,"1,820.0",528,206,465,.443,25,92,.272,91,126,.722,122,295,417,77,40,43,116,178,NBA 2000-2001 Regular_Season Players Statistic
Jamel Thomas,NJN,5,56.0,13,6,19,.316,1,3,.333,0,0,.000,4,5,9,0,3,0,6,6,NBA 2000-2001 Regular_Season Players Statistic
Jason Terry,ATL,82,"3,089.0","1,619",596,"1,367",.436,124,314,.395,303,358,.846,42,227,269,403,104,12,239,204,NBA 2000-2001 Regular_Season Players Statistic
Mo Taylor,HOU,69,"1,972.0",899,390,797,.489,0,4,.000,119,162,.735,109,269,378,104,28,38,125,208,NBA 2000-2001 Regular_Season Players Statistic
Dragan Tarlac,CHI,43,598.0,103,39,99,.394,0,0,.000,25,33,.758,37,85,122,31,7,19,38,95,NBA 2000-2001 Regular_Season Players Statistic
Zan Tabak,IND,55,777.0,216,98,186,.527,0,0,.000,20,47,.426,65,148,213,33,10,30,57,125,NBA 2000-2001 Regular_Season Players Statistic
Wally Szczerbiak,MIN,82,"2,856.0","1,145",469,920,.510,26,77,.338,181,208,.870,133,314,447,260,59,33,138,226,NBA 2000-2001 Regular_Season Players Statistic
Stromile Swift,VAN,80,"1,312.0",391,153,339,.451,0,4,.000,85,141,.603,109,175,284,28,62,82,64,160,NBA 2000-2001 Regular_Season Players Statistic
Bob Sura,GSW,53,"1,684.0",586,202,518,.390,47,172,.273,135,189,.714,54,173,227,242,54,8,160,127,NBA 2000-2001 Regular_Season Players Statistic
Bruno Sundov,IND,11,120.0,43,20,41,.488,0,4,.000,3,5,.600,4,19,23,2,2,4,3,21,NBA 2000-2001 Regular_Season Players Statistic
