Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Danny Young,SEA,14,208.0,57,21,52,0.404,5,16,0.313,10,10,1.0,4,12,16,48,16,0,7,21,NBA 1986-1987 Playoffs Players Statistic
James Worthy,LAL,18,681.0,425,176,298,0.591,0,2,0.0,73,97,0.753,31,70,101,63,28,22,40,42,NBA 1986-1987 Playoffs Players Statistic
Randy Wittman,ATL,9,300.0,148,67,121,0.554,0,0,0.0,14,17,0.824,3,15,18,30,4,4,12,22,NBA 1986-1987 Playoffs Players Statistic
David Wingate,PHI,5,90.0,41,15,37,0.405,2,2,1.0,9,14,0.643,5,7,12,9,5,1,9,11,NBA 1986-1987 Playoffs Players Statistic
Kevin Willis,ATL,9,356.0,141,60,115,0.522,0,0,0.0,21,31,0.677,33,50,83,6,8,7,17,33,NBA 1986-1987 Playoffs Players Statistic
Kevin Williams,SEA,14,255.0,120,45,94,0.479,0,2,0.0,30,40,0.75,19,15,34,30,14,1,10,44,NBA 1986-1987 Playoffs Players Statistic
John Williams,WAS,3,49.0,20,8,14,0.571,0,1,0.0,4,7,0.571,4,7,11,2,2,0,2,3,NBA 1986-1987 Playoffs Players Statistic
Herb Williams,IND,4,134.0,47,20,34,0.588,0,0,0.0,7,13,0.538,3,17,20,7,0,1,11,12,NBA 1986-1987 Playoffs Players Statistic
Dominique Wilkins,ATL,9,360.0,241,86,210,0.41,3,10,0.3,66,74,0.892,27,43,70,25,16,8,26,25,NBA 1986-1987 Playoffs Players Statistic
Jerome Whitehead,GSW,10,100.0,22,9,27,0.333,0,0,0.0,4,10,0.4,5,9,14,3,2,2,1,22,NBA 1986-1987 Playoffs Players Statistic
Ennis Whatley,WAS,2,32.0,6,3,12,0.25,0,0,0.0,0,0,0.0,1,2,3,6,2,0,8,2,NBA 1986-1987 Playoffs Players Statistic
Bill Wennington,DAL,4,47.0,15,6,12,0.5,0,0,0.0,3,5,0.6,4,6,10,4,0,3,3,9,NBA 1986-1987 Playoffs Players Statistic
Spud Webb,ATL,8,122.0,31,9,19,0.474,0,1,0.0,13,17,0.765,1,7,8,38,6,0,18,10,NBA 1986-1987 Playoffs Players Statistic
Chris Washburn,GSW,5,29.0,11,3,7,0.429,0,0,0.0,5,6,0.833,0,1,1,2,0,0,4,2,NBA 1986-1987 Playoffs Players Statistic
Bill Walton,BOS,12,102.0,29,12,25,0.48,0,0,0.0,5,14,0.357,9,22,31,10,3,4,8,23,NBA 1986-1987 Playoffs Players Statistic
Darrell Walker,DEN,3,68.0,26,11,34,0.324,0,0,0.0,4,7,0.571,3,7,10,5,2,0,4,4,NBA 1986-1987 Playoffs Players Statistic
Granville Waiters,CHI,2,8.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,NBA 1986-1987 Playoffs Players Statistic
Danny Vranes,PHI,2,3.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,NBA 1986-1987 Playoffs Players Statistic
Sam Vincent,BOS,17,141.0,74,23,56,0.411,1,2,0.5,27,35,0.771,3,9,12,19,3,2,10,13,NBA 1986-1987 Playoffs Players Statistic
Jay Vincent,WAS,3,72.0,30,11,30,0.367,0,0,0.0,8,9,0.889,2,7,9,3,2,0,4,10,NBA 1986-1987 Playoffs Players Statistic
Kiki Vandeweghe,POR,4,174.0,99,38,71,0.535,1,4,0.25,22,26,0.846,5,8,13,11,1,1,11,10,NBA 1986-1987 Playoffs Players Statistic
Elston Turner,CHI,3,25.0,8,4,5,0.8,0,0,0.0,0,0,0.0,1,1,2,1,2,0,0,3,NBA 1986-1987 Playoffs Players Statistic
Kelly Tripucka,UTA,5,70.0,32,14,20,0.7,0,3,0.0,4,4,1.0,1,6,7,3,4,0,7,6,NBA 1986-1987 Playoffs Players Statistic
Andrew Toney,PHI,5,107.0,28,13,34,0.382,0,3,0.0,2,2,1.0,2,7,9,27,2,2,16,16,NBA 1986-1987 Playoffs Players Statistic
Wayman Tisdale,IND,4,108.0,51,19,31,0.613,0,0,0.0,13,23,0.565,5,11,16,9,1,0,5,17,NBA 1986-1987 Playoffs Players Statistic
Sedale Threatt,CHI,3,70.0,20,8,17,0.471,0,0,0.0,4,4,1.0,2,3,5,16,1,0,2,11,NBA 1986-1987 Playoffs Players Statistic
