Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lenny Wilkens,STH,6,237.0,110,40,91,0.44,-,-,-,30,40,0.75,-,-,38,47,-,-,-,23,NBA 1967-1968 Playoffs Players Statistic
Jerry West,LAL,15,622.0,462,165,313,0.527,-,-,-,132,169,0.781,-,-,81,82,-,-,-,47,NBA 1967-1968 Playoffs Players Statistic
Rick Weitzman,BOS,3,5.0,4,2,3,0.667,-,-,-,0,0,0.0,-,-,1,1,-,-,-,0,NBA 1967-1968 Playoffs Players Statistic
Jim Washington,CHI,5,205.0,86,38,85,0.447,-,-,-,10,15,0.667,-,-,75,10,-,-,-,15,NBA 1967-1968 Playoffs Players Statistic
Bob Warlick,GSW,10,226.0,138,55,118,0.466,-,-,-,28,37,0.757,-,-,53,24,-,-,-,26,NBA 1967-1968 Playoffs Players Statistic
Jimmy Walker,DET,6,121.0,76,31,67,0.463,-,-,-,14,17,0.824,-,-,9,9,-,-,-,17,NBA 1967-1968 Playoffs Players Statistic
Chet Walker,PHI,13,485.0,248,86,210,0.41,-,-,-,76,112,0.679,-,-,96,24,-,-,-,44,NBA 1967-1968 Playoffs Players Statistic
Dick Van Arsdale,NYK,4,88.0,13,5,22,0.227,-,-,-,3,4,0.75,-,-,16,13,-,-,-,9,NBA 1967-1968 Playoffs Players Statistic
Bill Turner,GSW,9,148.0,47,19,40,0.475,-,-,-,9,12,0.75,-,-,29,10,-,-,-,30,NBA 1967-1968 Playoffs Players Statistic
Gene Tormohlen,STH,3,25.0,7,2,6,0.333,-,-,-,3,4,0.75,-,-,6,5,-,-,-,4,NBA 1967-1968 Playoffs Players Statistic
Tom Thacker,BOS,17,81.0,16,7,24,0.292,-,-,-,2,7,0.286,-,-,17,8,-,-,-,23,NBA 1967-1968 Playoffs Players Statistic
Joe Strawder,DET,6,177.0,42,14,42,0.333,-,-,-,14,22,0.636,-,-,65,9,-,-,-,27,NBA 1967-1968 Playoffs Players Statistic
Craig Spitzer,CHI,1,3.0,0,0,3,0.0,-,-,-,0,0,0.0,-,-,3,1,-,-,-,0,NBA 1967-1968 Playoffs Players Statistic
Dick Snyder,STH,4,62.0,24,10,22,0.455,-,-,-,4,5,0.8,-,-,5,4,-,-,-,6,NBA 1967-1968 Playoffs Players Statistic
Jerry Sloan,CHI,5,137.0,43,12,37,0.324,-,-,-,19,25,0.76,-,-,32,12,-,-,-,19,NBA 1967-1968 Playoffs Players Statistic
Paul Silas,STH,6,178.0,71,22,51,0.431,-,-,-,27,38,0.711,-,-,57,21,-,-,-,17,NBA 1967-1968 Playoffs Players Statistic
Larry Siegfried,BOS,19,535.0,233,78,201,0.388,-,-,-,77,85,0.906,-,-,50,56,-,-,-,75,NBA 1967-1968 Playoffs Players Statistic
Dave Schellhase,CHI,1,5.0,2,1,3,0.333,-,-,-,0,0,0.0,-,-,0,0,-,-,-,0,NBA 1967-1968 Playoffs Players Statistic
Satch Sanders,BOS,14,289.0,116,50,99,0.505,-,-,-,16,21,0.762,-,-,63,12,-,-,-,53,NBA 1967-1968 Playoffs Players Statistic
Cazzie Russell,NYK,6,209.0,130,55,98,0.561,-,-,-,20,24,0.833,-,-,23,10,-,-,-,16,NBA 1967-1968 Playoffs Players Statistic
Bill Russell,BOS,19,869.0,274,99,242,0.409,-,-,-,76,130,0.585,-,-,434,99,-,-,-,73,NBA 1967-1968 Playoffs Players Statistic
Flynn Robinson,CHI,5,180.0,101,42,98,0.429,-,-,-,17,24,0.708,-,-,10,13,-,-,-,14,NBA 1967-1968 Playoffs Players Statistic
Willis Reed,NYK,6,210.0,128,53,98,0.541,-,-,-,22,30,0.733,-,-,62,11,-,-,-,24,NBA 1967-1968 Playoffs Players Statistic
George Patterson,DET,1,4.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,1,1,-,-,-,0,NBA 1967-1968 Playoffs Players Statistic
Don Ohl,STH,6,143.0,69,27,56,0.482,-,-,-,15,22,0.682,-,-,12,21,-,-,-,17,NBA 1967-1968 Playoffs Players Statistic
Don Nelson,BOS,19,468.0,237,91,175,0.52,-,-,-,55,74,0.743,-,-,143,32,-,-,-,49,NBA 1967-1968 Playoffs Players Statistic
Jeff Mullins,GSW,10,390.0,251,110,211,0.521,-,-,-,31,43,0.721,-,-,44,49,-,-,-,36,NBA 1967-1968 Playoffs Players Statistic
Erwin Mueller,LAL,14,250.0,45,20,59,0.339,-,-,-,5,14,0.357,-,-,54,18,-,-,-,32,NBA 1967-1968 Playoffs Players Statistic
Eddie Miles,DET,6,197.0,87,39,95,0.411,-,-,-,9,12,0.75,-,-,22,15,-,-,-,16,NBA 1967-1968 Playoffs Players Statistic
Bill Melchionni,PHI,9,50.0,18,8,24,0.333,-,-,-,2,4,0.5,-,-,4,10,-,-,-,4,NBA 1967-1968 Playoffs Players Statistic
McCoy McLemore,CHI,5,142.0,54,19,49,0.388,-,-,-,16,21,0.762,-,-,24,5,-,-,-,18,NBA 1967-1968 Playoffs Players Statistic
Paul Long,DET,1,4.0,6,3,3,1.0,-,-,-,0,0,0.0,-,-,0,1,-,-,-,1,NBA 1967-1968 Playoffs Players Statistic
Bobby Lewis,GSW,1,4.0,4,2,3,0.667,-,-,-,0,0,0.0,-,-,0,0,-,-,-,0,NBA 1967-1968 Playoffs Players Statistic
George Lehmann,STH,1,2.0,0,0,1,0.0,-,-,-,0,0,0.0,-,-,0,2,-,-,-,1,NBA 1967-1968 Playoffs Players Statistic
Clyde Lee,GSW,10,405.0,114,48,117,0.41,-,-,-,18,36,0.5,-,-,132,22,-,-,-,38,NBA 1967-1968 Playoffs Players Statistic
