Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tyler Zeller,BOS,82,1730.8,833.0,340,619.0,0.549,0,0,0.0,153,186,0.823,146,319,465.0,113,18,52,76,205,NBA 2014-2015 Regular_Season Players Statistic
Cody Zeller,CHA,62,1486.7,472.0,172,373.0,0.461,1,1,1.0,127,164,0.774,97,265,362.0,100,34,49,62,156,NBA 2014-2015 Regular_Season Players Statistic
Thaddeus Young,BRK,76,2434.0,1.071,451,968.0,0.466,38,115,0.33,131,200,0.655,127,284,411.0,173,124,25,117,171,NBA 2014-2015 Regular_Season Players Statistic
Nick Young,LAL,42,1000.2,563.0,174,476.0,0.366,83,225,0.369,132,148,0.892,17,79,96.0,41,23,11,44,83,NBA 2014-2015 Regular_Season Players Statistic
James Young,BOS,31,332.1,105.0,36,102.0,0.353,17,66,0.258,16,29,0.552,9,33,42.0,13,8,2,5,22,NBA 2014-2015 Regular_Season Players Statistic
Tony Wroten,PHI,30,894.6,507.0,175,434.0,0.403,37,142,0.261,120,180,0.667,22,64,86.0,157,48,8,113,72,NBA 2014-2015 Regular_Season Players Statistic
Dorell Wright,POR,48,592.5,219.0,72,190.0,0.379,41,108,0.38,34,42,0.81,14,97,111.0,41,20,11,18,55,NBA 2014-2015 Regular_Season Players Statistic
Brandan Wright,PHX,75,1448.6,544.0,233,363.0,0.642,0,3,0.0,78,112,0.696,128,193,321.0,41,50,94,34,102,NBA 2014-2015 Regular_Season Players Statistic
Nate Wolters,NOP,21,246.7,42.0,20,57.0,0.351,0,7,0.0,2,6,0.333,8,26,34.0,21,8,2,13,18,NBA 2014-2015 Regular_Season Players Statistic
Jeff Withey,NOP,37,258.6,98.0,32,64.0,0.5,0,0,0.0,34,50,0.68,23,41,64.0,11,4,18,12,26,NBA 2014-2015 Regular_Season Players Statistic
Shawne Williams,DET,63,1086.7,341.0,121,300.0,0.403,64,178,0.36,35,40,0.875,36,130,166.0,44,25,21,30,135,NBA 2014-2015 Regular_Season Players Statistic
Reggie Williams,SAS,20,105.1,37.0,15,39.0,0.385,3,19,0.158,4,4,1.0,5,12,17.0,10,1,0,2,12,NBA 2014-2015 Regular_Season Players Statistic
Mo Williams,CHA,68,1980.1,964.0,341,860.0,0.397,119,348,0.342,163,187,0.872,22,152,174.0,424,46,14,172,162,NBA 2014-2015 Regular_Season Players Statistic
Marvin Williams,CHA,78,2034.7,577.0,210,495.0,0.424,95,265,0.358,62,87,0.713,58,328,386.0,100,69,36,60,146,NBA 2014-2015 Regular_Season Players Statistic
Lou Williams,TOR,80,2015.5,1.242,375,928.0,0.404,152,447,0.34,340,395,0.861,24,127,151.0,164,88,10,101,103,NBA 2014-2015 Regular_Season Players Statistic
Elliot Williams,NOP,13,118.8,37.0,14,37.0,0.378,8,18,0.444,1,4,0.25,0,8,8.0,12,4,0,4,12,NBA 2014-2015 Regular_Season Players Statistic
Derrick Williams,SAC,74,1461.7,617.0,217,485.0,0.447,49,156,0.314,134,196,0.684,41,161,202.0,50,34,4,56,67,NBA 2014-2015 Regular_Season Players Statistic
Deron Williams,BRK,68,2114.0,884.0,298,771.0,0.387,87,237,0.367,201,241,0.834,29,208,237.0,448,64,17,154,157,NBA 2014-2015 Regular_Season Players Statistic
C.J. Wilcox,LAC,21,100.6,41.0,16,38.0,0.421,7,19,0.368,2,2,1.0,1,6,7.0,8,3,1,10,7,NBA 2014-2015 Regular_Season Players Statistic
Andrew Wiggins,MIN,82,2968.8,1.387,497,1.137,0.437,39,126,0.31,354,466,0.76,134,240,374.0,170,86,50,177,190,NBA 2014-2015 Regular_Season Players Statistic
Shayne Whittington,IND,20,108.2,57.0,19,42.0,0.452,1,6,0.167,18,23,0.783,10,19,29.0,6,5,2,5,18,NBA 2014-2015 Regular_Season Players Statistic
Hassan Whiteside,MIA,48,1142.2,564.0,243,387.0,0.628,0,0,0.0,78,156,0.5,145,337,482.0,6,27,123,58,129,NBA 2014-2015 Regular_Season Players Statistic
Russell Westbrook,OKC,67,2301.8,1.886,627,1.471,0.426,86,288,0.299,546,654,0.835,124,364,488.0,574,140,14,293,184,NBA 2014-2015 Regular_Season Players Statistic
David West,IND,66,1895.3,769.0,323,686.0,0.471,4,20,0.2,119,161,0.739,108,341,449.0,223,48,48,120,160,NBA 2014-2015 Regular_Season Players Statistic
Martell Webster,WAS,32,351.6,106.0,24,91.0,0.264,10,43,0.233,48,64,0.75,10,36,46.0,17,7,1,22,24,NBA 2014-2015 Regular_Season Players Statistic
Travis Wear,NYK,51,672.0,199.0,84,209.0,0.402,11,30,0.367,20,26,0.769,31,75,106.0,40,15,11,35,55,NBA 2014-2015 Regular_Season Players Statistic
David Wear,SAC,2,7.0,0.0,0,2.0,0.0,0,1,0.0,0,0,0.0,2,0,2.0,1,0,0,0,1,NBA 2014-2015 Regular_Season Players Statistic
C.J. Watson,IND,57,1421.9,570.0,181,417.0,0.434,70,175,0.4,138,167,0.826,18,145,163.0,208,57,9,100,107,NBA 2014-2015 Regular_Season Players Statistic
T.J. Warren,PHX,40,614.1,245.0,113,214.0,0.528,5,21,0.238,14,19,0.737,41,44,85.0,25,18,9,27,51,NBA 2014-2015 Regular_Season Players Statistic
Gerald Wallace,BOS,32,286.2,35.0,14,34.0,0.412,1,3,0.333,6,15,0.4,17,40,57.0,11,15,4,18,19,NBA 2014-2015 Regular_Season Players Statistic
John Wall,WAS,79,2836.5,1.387,519,1.166,0.445,65,217,0.3,284,362,0.785,36,330,366.0,792,138,45,304,180,NBA 2014-2015 Regular_Season Players Statistic
Kemba Walker,CHA,62,2118.6,1.075,378,981.0,0.385,85,280,0.304,234,283,0.827,35,185,220.0,318,89,31,100,92,NBA 2014-2015 Regular_Season Players Statistic
Henry Walker,MIA,24,627.6,175.0,58,168.0,0.345,45,132,0.341,14,18,0.778,7,75,82.0,29,24,9,24,76,NBA 2014-2015 Regular_Season Players Statistic
Dion Waiters,OKC,80,2208.0,940.0,375,946.0,0.396,73,246,0.297,117,172,0.68,41,151,192.0,163,90,21,113,155,NBA 2014-2015 Regular_Season Players Statistic
Dwyane Wade,MIA,62,1970.9,1.331,509,1.084,0.47,29,102,0.284,284,370,0.768,58,161,219.0,299,73,21,209,105,NBA 2014-2015 Regular_Season Players Statistic
Nikola Vucevic,ORL,74,2528.7,1.428,631,1.206,0.523,2,6,0.333,164,218,0.752,238,572,810.0,147,54,54,148,220,NBA 2014-2015 Regular_Season Players Statistic
Noah Vonleh,CHA,25,258.5,83.0,30,76.0,0.395,5,13,0.385,18,26,0.692,28,58,86.0,4,4,9,11,20,NBA 2014-2015 Regular_Season Players Statistic
Charlie Villanueva,DAL,64,678.1,403.0,150,362.0,0.414,83,221,0.376,20,35,0.571,30,119,149.0,19,15,22,28,64,NBA 2014-2015 Regular_Season Players Statistic
Greivis Vasquez,TOR,82,1990.7,775.0,296,725.0,0.408,133,351,0.379,50,66,0.758,22,194,216.0,302,46,10,119,177,NBA 2014-2015 Regular_Season Players Statistic
Anderson Varejao,CLE,26,635.6,255.0,111,200.0,0.555,0,2,0.0,33,45,0.733,57,113,170.0,35,19,16,35,58,NBA 2014-2015 Regular_Season Players Statistic
Jonas Valanciunas,TOR,80,2095.9,963.0,373,652.0,0.572,0,1,0.0,217,276,0.786,215,478,693.0,39,33,95,109,222,NBA 2014-2015 Regular_Season Players Statistic
Beno Udrih,MEM,79,1494.5,605.0,246,505.0,0.487,26,97,0.268,87,102,0.853,20,123,143.0,220,46,8,89,88,NBA 2014-2015 Regular_Season Players Statistic
Ekpe Udoh,LAC,33,128.5,29.0,11,24.0,0.458,0,0,0.0,7,9,0.778,7,19,26.0,8,8,7,7,20,NBA 2014-2015 Regular_Season Players Statistic
Evan Turner,BOS,82,2259.8,779.0,320,746.0,0.429,33,119,0.277,106,141,0.752,40,377,417.0,449,83,19,198,180,NBA 2014-2015 Regular_Season Players Statistic
Hedo Turkoglu,LAC,62,704.6,232.0,83,188.0,0.441,60,139,0.432,6,11,0.545,5,94,99.0,37,19,7,29,66,NBA 2014-2015 Regular_Season Players Statistic
Ronny Turiaf,MIN,2,19.4,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,2,0,0,0,0,NBA 2014-2015 Regular_Season Players Statistic
P.J. Tucker,PHX,78,2383.5,713.0,261,596.0,0.438,87,252,0.345,104,143,0.727,114,388,502.0,122,107,23,96,179,NBA 2014-2015 Regular_Season Players Statistic
Anthony Tolliver,DET,76,1432.8,482.0,161,393.0,0.41,106,290,0.366,54,69,0.783,51,185,236.0,59,24,16,51,137,NBA 2014-2015 Regular_Season Players Statistic
Marcus Thornton,PHX,48,720.6,380.0,140,345.0,0.406,54,143,0.378,46,56,0.821,23,63,86.0,36,27,7,27,38,NBA 2014-2015 Regular_Season Players Statistic
Tristan Thompson,CLE,82,2194.0,693.0,267,488.0,0.547,0,0,0.0,159,248,0.641,274,383,657.0,39,34,61,83,189,NBA 2014-2015 Regular_Season Players Statistic
Klay Thompson,GSW,77,2454.6,1.668,602,1.299,0.463,239,545,0.439,225,256,0.879,27,220,247.0,222,87,60,149,122,NBA 2014-2015 Regular_Season Players Statistic
Jason Thompson,SAC,81,1991.0,491.0,201,428.0,0.47,0,1,0.0,89,143,0.622,139,391,530.0,85,33,57,84,239,NBA 2014-2015 Regular_Season Players Statistic
Hollis Thompson,PHI,71,1776.0,626.0,224,543.0,0.413,115,287,0.401,63,89,0.708,53,145,198.0,85,57,26,66,141,NBA 2014-2015 Regular_Season Players Statistic
Tyrus Thomas,MEM,2,6.5,4.0,1,1.0,1.0,0,0,0.0,2,2,1.0,0,0,0.0,1,0,0,0,0,NBA 2014-2015 Regular_Season Players Statistic
Malcolm Thomas,PHI,17,194.3,45.0,18,40.0,0.45,0,7,0.0,9,13,0.692,16,40,56.0,7,3,1,13,17,NBA 2014-2015 Regular_Season Players Statistic
Lance Thomas,NYK,62,1490.6,443.0,182,442.0,0.412,7,22,0.318,72,99,0.727,65,130,195.0,69,37,8,74,101,NBA 2014-2015 Regular_Season Players Statistic
Isaiah Thomas,BOS,67,1726.1,1.101,335,797.0,0.42,129,346,0.373,302,348,0.868,33,120,153.0,284,57,5,143,150,NBA 2014-2015 Regular_Season Players Statistic
Jason Terry,HOU,77,1641.3,541.0,188,446.0,0.422,126,323,0.39,39,48,0.813,15,106,121.0,147,66,19,74,116,NBA 2014-2015 Regular_Season Players Statistic
