Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Larry Wright,WAS,78,1421.0,612.0,262,595.0,0.44,-,-,-,88,115,0.765,32,66,98.0,232,55,5,-,170,NBA 1976-1977 Regular_Season Players Statistic
Dave Wohl,NYN,51,986.0,293.0,116,290.0,0.4,-,-,-,61,89,0.685,16,65,81.0,142,39,6,-,115,NBA 1976-1977 Regular_Season Players Statistic
Willie Wise,DEN,75,1403.0,616.0,237,513.0,0.462,-,-,-,142,218,0.651,76,177,253.0,142,60,18,-,180,NBA 1976-1977 Regular_Season Players Statistic
Brian Winters,MIL,78,2717.0,1.509,652,1.308,0.498,-,-,-,205,242,0.847,64,167,231.0,337,114,29,-,228,NBA 1976-1977 Regular_Season Players Statistic
Bobby Wilson,BOS,25,131.0,49.0,19,59.0,0.322,-,-,-,11,13,0.846,3,6,9.0,14,3,0,-,19,NBA 1976-1977 Regular_Season Players Statistic
Bill Willoughby,ATL,39,549.0,193.0,75,169.0,0.444,-,-,-,43,63,0.683,65,105,170.0,13,19,23,-,64,NBA 1976-1977 Regular_Season Players Statistic
John Williamson,IND,72,2481.0,1.495,618,1.347,0.459,-,-,-,259,329,0.787,42,151,193.0,201,107,13,-,246,NBA 1976-1977 Regular_Season Players Statistic
Nate Williams,NOJ,79,1776.0,974.0,414,917.0,0.451,-,-,-,146,194,0.753,107,199,306.0,92,76,16,-,200,NBA 1976-1977 Regular_Season Players Statistic
Gus Williams,GSW,82,1930.0,762.0,325,701.0,0.464,-,-,-,112,150,0.747,72,161,233.0,292,121,19,-,218,NBA 1976-1977 Regular_Season Players Statistic
Earl Williams,NYN,1,7.0,3.0,0,2.0,0.0,-,-,-,3,6,0.5,1,1,2.0,1,0,1,-,2,NBA 1976-1977 Regular_Season Players Statistic
Chuckie Williams,CLE,22,65.0,37.0,14,47.0,0.298,-,-,-,9,12,0.75,3,1,4.0,7,1,0,-,7,NBA 1976-1977 Regular_Season Players Statistic
Chuck Williams,BUF,65,867.0,224.0,78,210.0,0.371,-,-,-,68,87,0.782,26,75,101.0,132,32,3,-,60,NBA 1976-1977 Regular_Season Players Statistic
Jamaal Wilkes,GSW,76,2579.0,1.343,548,1.147,0.478,-,-,-,247,310,0.797,155,423,578.0,211,127,16,-,222,NBA 1976-1977 Regular_Season Players Statistic
Bob Wilkerson,SEA,78,1552.0,526.0,221,573.0,0.386,-,-,-,84,122,0.689,96,162,258.0,171,72,8,-,136,NBA 1976-1977 Regular_Season Players Statistic
Sidney Wicks,BOS,82,2642.0,1.238,464,1.012,0.458,-,-,-,310,464,0.668,268,556,824.0,169,64,61,-,331,NBA 1976-1977 Regular_Season Players Statistic
Rudy White,HOU,46,368.0,109.0,47,106.0,0.443,-,-,-,15,25,0.6,13,28,41.0,35,11,1,-,39,NBA 1976-1977 Regular_Season Players Statistic
Jo Jo White,BOS,82,3333.0,1.609,638,1.488,0.429,-,-,-,333,383,0.869,87,296,383.0,492,118,22,-,193,NBA 1976-1977 Regular_Season Players Statistic
Paul Westphal,PHX,81,2600.0,1.726,682,1.317,0.518,-,-,-,362,439,0.825,57,133,190.0,459,134,21,-,171,NBA 1976-1977 Regular_Season Players Statistic
Bob Weiss,WAS,62,768.0,153.0,62,133.0,0.466,-,-,-,29,37,0.784,15,54,69.0,130,53,7,-,66,NBA 1976-1977 Regular_Season Players Statistic
Scott Wedman,KCK,81,2743.0,1.248,521,1.133,0.46,-,-,-,206,241,0.855,187,319,506.0,227,100,23,-,226,NBA 1976-1977 Regular_Season Players Statistic
Marvin Webster,DEN,80,1276.0,539.0,198,400.0,0.495,-,-,-,143,220,0.65,152,332,484.0,62,23,118,-,149,NBA 1976-1977 Regular_Season Players Statistic
Nick Weatherspoon,SEA,62,1657.0,711.0,310,690.0,0.449,-,-,-,91,144,0.632,120,308,428.0,53,52,28,-,168,NBA 1976-1977 Regular_Season Players Statistic
Slick Watts,SEA,79,2627.0,1.028,428,1.015,0.422,-,-,-,172,293,0.587,81,226,307.0,630,214,25,-,256,NBA 1976-1977 Regular_Season Players Statistic
Richard Washington,KCK,82,2265.0,1.069,446,1.034,0.431,-,-,-,177,254,0.697,201,497,698.0,85,63,90,-,324,NBA 1976-1977 Regular_Season Players Statistic
Kermit Washington,LAL,53,1342.0,514.0,191,380.0,0.503,-,-,-,132,187,0.706,182,310,492.0,48,43,52,-,183,NBA 1976-1977 Regular_Season Players Statistic
Cornell Warner,LAL,14,170.0,54.0,25,53.0,0.472,-,-,-,4,6,0.667,21,48,69.0,11,1,2,-,28,NBA 1976-1977 Regular_Season Players Statistic
Henry Ward,SAS,27,171.0,83.0,34,90.0,0.378,-,-,-,15,17,0.882,10,23,33.0,6,6,5,-,30,NBA 1976-1977 Regular_Season Players Statistic
Lloyd Walton,MIL,53,678.0,229.0,88,188.0,0.468,-,-,-,53,65,0.815,15,36,51.0,141,40,2,-,52,NBA 1976-1977 Regular_Season Players Statistic
Bill Walton,POR,65,2264.0,1.21,491,930.0,0.528,-,-,-,228,327,0.697,211,723,934.0,245,66,211,-,174,NBA 1976-1977 Regular_Season Players Statistic
Wally Walker,POR,66,627.0,341.0,137,305.0,0.449,-,-,-,67,100,0.67,45,63,108.0,51,14,2,-,92,NBA 1976-1977 Regular_Season Players Statistic
Foots Walker,CLE,62,1216.0,403.0,157,349.0,0.45,-,-,-,89,115,0.774,55,105,160.0,254,83,4,-,124,NBA 1976-1977 Regular_Season Players Statistic
Andy Walker,NOJ,40,438.0,180.0,72,156.0,0.462,-,-,-,36,47,0.766,23,52,75.0,32,20,7,-,59,NBA 1976-1977 Regular_Season Players Statistic
Neal Walk,NYK,11,135.0,62.0,28,57.0,0.491,-,-,-,6,7,0.857,5,22,27.0,6,4,3,-,22,NBA 1976-1977 Regular_Season Players Statistic
Norm Van Lier,CHI,82,3097.0,838.0,300,729.0,0.412,-,-,-,238,306,0.778,108,262,370.0,636,129,16,-,268,NBA 1976-1977 Regular_Season Players Statistic
Jan Van Breda Kolff,NYN,72,2398.0,737.0,271,609.0,0.445,-,-,-,195,228,0.855,156,304,460.0,117,74,68,-,205,NBA 1976-1977 Regular_Season Players Statistic
Tom Van Arsdale,PHX,77,1425.0,444.0,171,395.0,0.433,-,-,-,102,145,0.703,47,137,184.0,67,20,3,-,163,NBA 1976-1977 Regular_Season Players Statistic
Dick Van Arsdale,PHX,78,1535.0,599.0,227,498.0,0.456,-,-,-,145,166,0.873,31,86,117.0,120,35,5,-,94,NBA 1976-1977 Regular_Season Players Statistic
