Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,72,1326.1,596.0,236,386.0,0.611,0,2,0.0,124,166,0.747,198,346,544,82,16,66,61,168,NBA 2019-2020 Regular_Season Players Statistic
Ante Zizic,CLE,22,220.6,96.0,41,72.0,0.569,0,0,0.0,14,19,0.737,18,48,66,6,7,5,10,27,NBA 2019-2020 Regular_Season Players Statistic
Tyler Zeller,SAS,2,3.9,2.0,1,4.0,0.25,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,0,NBA 2019-2020 Regular_Season Players Statistic
Cody Zeller,CHA,58,1340.7,642.0,251,479.0,0.524,18,75,0.24,122,179,0.682,160,251,411,88,40,25,75,140,NBA 2019-2020 Regular_Season Players Statistic
Trae Young,ATL,60,2120.1,1.778,546,1.249,0.437,205,568,0.361,481,559,0.86,32,223,255,560,65,8,289,104,NBA 2019-2020 Regular_Season Players Statistic
Thaddeus Young,CHI,64,1590.7,659.0,269,601.0,0.448,79,222,0.356,42,72,0.583,94,221,315,117,92,23,102,134,NBA 2019-2020 Regular_Season Players Statistic
Justin Wright-Foreman,UTA,4,45.2,19.0,7,20.0,0.35,2,10,0.2,3,4,0.75,0,5,5,7,2,0,3,5,NBA 2019-2020 Regular_Season Players Statistic
Delon Wright,DAL,73,1569.8,504.0,190,411.0,0.462,47,127,0.37,77,100,0.77,70,210,280,244,85,23,73,93,NBA 2019-2020 Regular_Season Players Statistic
Christian Wood,DET,62,1324.6,810.0,288,508.0,0.567,54,140,0.386,180,242,0.744,104,286,390,60,34,54,84,98,NBA 2019-2020 Regular_Season Players Statistic
Justise Winslow,MIA,11,352.3,124.0,50,129.0,0.388,6,27,0.222,18,27,0.667,16,57,73,44,7,5,24,38,NBA 2019-2020 Regular_Season Players Statistic
D.J. Wilson,MIL,37,362.9,133.0,52,132.0,0.394,18,73,0.247,11,18,0.611,12,80,92,25,3,5,19,33,NBA 2019-2020 Regular_Season Players Statistic
Zion Williamson,NOP,24,668.2,540.0,210,360.0,0.583,6,14,0.429,114,178,0.64,64,86,150,50,16,9,59,42,NBA 2019-2020 Regular_Season Players Statistic
Nigel Williams-Goss,UTA,10,49.8,14.0,5,16.0,0.313,2,7,0.286,2,2,1.0,2,4,6,6,3,1,3,6,NBA 2019-2020 Regular_Season Players Statistic
