Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Max Zaslofsky,CHI,68,0.0,1.115,397,1.132,0.351,-,-,-,321,381,0.843,-,-,0,155,-,-,-,185,NBA 1949-1950 Regular_Season Players Statistic
Bob Wood,SRS,6,0.0,7.0,3,14.0,0.214,-,-,-,1,1,1.0,-,-,0,1,-,-,-,6,NBA 1949-1950 Regular_Season Players Statistic
D.C. Wilcutt,STB,37,0.0,77.0,24,73.0,0.329,-,-,-,29,42,0.69,-,-,0,49,-,-,-,27,NBA 1949-1950 Regular_Season Players Statistic
Murray Wier,TCB,56,0.0,429.0,157,480.0,0.327,-,-,-,115,166,0.693,-,-,0,107,-,-,-,141,NBA 1949-1950 Regular_Season Players Statistic
Bobby Wanzer,ROR,67,0.0,791.0,254,614.0,0.414,-,-,-,283,351,0.806,-,-,0,214,-,-,-,102,NBA 1949-1950 Regular_Season Players Statistic
Paul Walther,IND,53,0.0,291.0,114,290.0,0.393,-,-,-,63,109,0.578,-,-,0,56,-,-,-,123,NBA 1949-1950 Regular_Season Players Statistic
Brady Walker,BOS,68,0.0,508.0,218,583.0,0.374,-,-,-,72,114,0.632,-,-,0,109,-,-,-,100,NBA 1949-1950 Regular_Season Players Statistic
Danny Wagner,SRS,11,0.0,69.0,19,54.0,0.352,-,-,-,31,35,0.886,-,-,0,18,-,-,-,22,NBA 1949-1950 Regular_Season Players Statistic
Clint Wager,FWP,63,0.0,143.0,57,203.0,0.281,-,-,-,29,47,0.617,-,-,0,90,-,-,-,175,NBA 1949-1950 Regular_Season Players Statistic
Whitey Von Nieda,BAL,59,0.0,313.0,120,336.0,0.357,-,-,-,73,115,0.635,-,-,0,143,-,-,-,127,NBA 1949-1950 Regular_Season Players Statistic
Floyd Volker,DEN,54,0.0,397.0,163,527.0,0.309,-,-,-,71,129,0.55,-,-,0,112,-,-,-,169,NBA 1949-1950 Regular_Season Players Statistic
Ernie Vandeweghe,NYK,42,0.0,421.0,164,390.0,0.421,-,-,-,93,140,0.664,-,-,0,78,-,-,-,126,NBA 1949-1950 Regular_Season Players Statistic
Gene Vance,TCB,35,0.0,306.0,110,325.0,0.338,-,-,-,86,120,0.717,-,-,0,121,-,-,-,145,NBA 1949-1950 Regular_Season Players Statistic
Butch Van Breda Kolff,NYK,56,0.0,206.0,55,167.0,0.329,-,-,-,96,134,0.716,-,-,0,78,-,-,-,111,NBA 1949-1950 Regular_Season Players Statistic
Dick Triptow,BAL,4,0.0,2.0,0,5.0,0.0,-,-,-,2,2,1.0,-,-,0,1,-,-,-,5,NBA 1949-1950 Regular_Season Players Statistic
Blackie Towery,BAL,68,0.0,597.0,222,678.0,0.327,-,-,-,153,202,0.757,-,-,0,142,-,-,-,244,NBA 1949-1950 Regular_Season Players Statistic
Bob Tough,WAT,29,0.0,113.0,43,153.0,0.281,-,-,-,27,40,0.675,-,-,0,38,-,-,-,40,NBA 1949-1950 Regular_Season Players Statistic
Jack Toomay,DEN,62,0.0,594.0,204,514.0,0.397,-,-,-,186,264,0.705,-,-,0,94,-,-,-,213,NBA 1949-1950 Regular_Season Players Statistic
Mike Todorovich,TCB,65,0.0,792.0,263,852.0,0.309,-,-,-,266,370,0.719,-,-,0,207,-,-,-,230,NBA 1949-1950 Regular_Season Players Statistic
Gene Stump,WAT,49,0.0,163.0,63,213.0,0.296,-,-,-,37,54,0.685,-,-,0,44,-,-,-,59,NBA 1949-1950 Regular_Season Players Statistic
Ed Stanczak,AND,57,0.0,521.0,159,456.0,0.349,-,-,-,203,270,0.752,-,-,0,67,-,-,-,166,NBA 1949-1950 Regular_Season Players Statistic
Art Spector,BOS,7,0.0,5.0,2,12.0,0.167,-,-,-,1,4,0.25,-,-,0,3,-,-,-,4,NBA 1949-1950 Regular_Season Players Statistic
Odie Spears,CHI,68,0.0,712.0,277,775.0,0.357,-,-,-,158,230,0.687,-,-,0,159,-,-,-,250,NBA 1949-1950 Regular_Season Players Statistic
